query,Y
"Title: Return first letter of each word capitalized | CQuery: I'm learning C for fun, I just started and I'm trying to write a function to take a string, and return the first letter of each word capitalized. 
Eg: 'The sun in the sky' => TSITS

Here is my code, after tinkering quite a bit I manage to be able to compile; but seems like it only print the spaces of the string

    #include <stdio.h>
    #include <string.h>
    #include <ctype.h>
    
    int main(void)
    {
        string s = GetString();
        
        for (int i=0;i<strlen(s);i++){
            if(i == s[0] || s[i-1] == ' ' ){
                s[i] = toupper(s[i]);
                printf(""%c"",i);
                i++;
            }
        }
    }

What's wrong with it? Thanks in advanced :)",LQ_EDIT
"Title: Remove a service in ASP.Net Core Dependency InjectionQuery: <p>In an Asp.Net MVC Core (early versions, versions 1.0 or 1.1), dependency injection bindings are configured as follow in the Startup.cs class :</p>

<pre><code>public class Startup
{
    public void ConfigureServices(IServiceCollection services)
    {
        services.AddScoped&lt;IMyService, MyService&gt;();
        // ...
    }
}
</code></pre>

<p>In my applications, I usually have a base Startup class, where generic bindings are defined as a sequence of these lines :</p>

<pre><code>public abstract class BaseStartup
{
    public virtual void ConfigureServices(IServiceCollection services)
    {
        services.AddScoped&lt;IMyService1, MyService1&gt;();
        services.AddScoped&lt;IMyService2, MyService2&gt;();
    }
}
</code></pre>

<p>Then in my application, I inherit the startup class, and inject other services as well :</p>

<pre><code>public class Startup : BaseStartup
{
    public override void ConfigureServices(IServiceCollection services)
    {
        base.ConfigureServices(services);

        services.AddScoped&lt;IMyService3, MyService3&gt;();
        services.AddScoped&lt;IMyService4, MyService4&gt;();
    }
}
</code></pre>

<p>I now wonder : how can I kind of 'override' a previous binding ?
I would like, for instance, to either remove, or modify a binding defined in the base class, like :</p>

<pre><code>services.Remove&lt;IMyService1&gt;(); // Doesn't exist
services.AddScoped&lt;IMyService1, MyBetterService1&gt;();
</code></pre>

<p>Or simply update the binding :</p>

<pre><code>services.AddScoped&lt;IMyService1, MyBetterService1&gt;(replacePreviousBinding: true); // Doesn't exist either !
</code></pre>

<p>Is there a way to do that ? Or maybe simply declaring a new binding with the same interface as a previously defined binding will override that binding ?</p>
",HQ
"Title: Go (golang) access data inside memory location arrayQuery: Im trying to parse the following type array in geth to ""look inside"" and get the info but cant figure out how to do it
```
txs []*types.Transaction
```

this type is declared elsewhere in geth as

```
type Transaction struct {
    data    txdata
    hash    atomic.Value
    size    atomic.Value
    from    atomic.Value
}
```

and Im trying to access the data using the following loop but I cant seem to access any of these values.


		for _, tx := range *txs {
			fmt.Println(fmt.Sprintf(""transactions in this block - hash: %s and data: "", tx.hash))
		}

can anyone point me in the righ tdirection as to how i can access the data in memory locations that is an array",LQ_EDIT
"Title: Ansible with_items vs loopQuery: <p>What is the difference between using <a href=""https://docs.ansible.com/ansible/2.4/playbooks_loops.html"" rel=""noreferrer"">with_items</a> vs <a href=""http://docs.ansible.com/ansible/latest/user_guide/playbooks_loops.html"" rel=""noreferrer"">loops</a> in ansilbe?</p>
",HQ
"Title: Java: Constructing a class within an arraylist initialiser causes an errorQuery: <p>I've got a constructor that takes a parameter <code>ArrayList&lt;Setting&gt; settings</code>. </p>

<p>Now the problem is that I wrote the following call in a subclass:</p>

<pre><code>super(new ArrayList&lt;Setting&gt;(){new Setting("""", this, 0)});
</code></pre>

<p>This causes a lot of errors, the main one being <code>Invalid method declaration; return type required</code>, as well as <code>'{' or ';' expected</code>, <code>Parameter expected</code>, <code>Unexpected token</code> and <code>Constructor Setting() is never used</code>.</p>

<p>I tried switching to using regular arrays and it worked fine:</p>

<pre><code>super(new Setting[]{new Setting(""Exp Only"", this, false)});
</code></pre>

<p>For now, I'm happy just using regular arrays, however I come across this error rather frequently, is there something I'm doing wrong or is this just the way it is, and if so, why?</p>
",LQ_CLOSE
"Title: How do I convert a list in quotes ( '[1,2,3]' ) to a proper list ( [1,2,3] ) in python?Query: <p>The problem is very fundamental. All I want to know is if there is a function to perform the task without appending to a new list.</p>

<p>I tried using loop but it will become a little complex for cases like...
'[1,2,3],[4,5,6]'</p>
",LQ_CLOSE
Title: Differentiate between uses of Adapter and Listener in Android?Query: Working with Android from begging it's hard to differentiate in term Adapter and Listener and it's uses. I know the role of Adapter and Adapter View but is Listener can perform same task as Adapter. Confusing a bit more.I request please give simple explanation to understanding it.,LQ_EDIT
"Title: Error:1046 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntaxQuery: I am newbie to php and sql. I was creating a website for myself and needed some help with Mysql.
       When I run the following query,I get the error 1046. I googled for solution and tried some solutions but failed to solve the issue. Please help me with this.


CREATE TABLE  BKMUV (MVNM VARCHAR2(30), LIKES VARCHAR2(30), THETR VARCHAR2(30), CITY VARCHAR2(30);

CREATE TABLE  CUMV (CMV VARCHAR2(30), UMV VARCHAR2(30);

CREATE TABLE  SEAT (DATE1 VARCHAR2(30), BOOKED VARCHAR2(30), USERNAME VARCHAR2(30), MVNM VARCHAR2(30), CITY VARCHAR2(30), CLASS VARCHAR2(30);

INSERT INTO BKMUV VALUES((yeh jawani hai diwani,90,ANSAL,Greater Noida),(fukrey,50,spice, Noida),(Raanjhna,80,INNOX,Delhi));

INSERT INTO CUMV VALUES((images/fukrey.jpg,images/ce.jpg),(images/ranj.jpg,images/dhoom.jpg),(images/yjhd.jpg,images/gc.jpg),(images/gc.jpg,images/bmb.jpg));
",LQ_EDIT
"Title: Javascript program is not recognizing an if statementQuery: <p>The program is running an else statement when I'm expecting an if statement to run. When the program checks the gameObject's playerSelections property against the gameObject's colorSequence property I expect the program to log 'You got it. Way to go!' if the two arrays are equivalent. Instead I keep getting the console log statement 'Better luck next time!'. Does anyone have any ideas as to why this may be happening.   `</p>

<pre><code>const $headerText = $('.fly-in-text');
setTimeout(function() {
    $headerText.removeClass('temp-hide');
}, 500);

let gameObject = {
    colorIds: ['#blue', '#red', '#green', '#yellow'],
    currentLevel: 1,
    colorSequence: [],
    playerSelections: [],
    illuminate:function(color){
        setTimeout(function(){
            $(color).css('opacity', .5);
            setTimeout(function() {
                $(color).css('opacity', 1);
            },500);
        },500);
    },
    levelSequence: function(){
        const iterationCount = this.currentLevel + 2;
        for (let i = 0; i &lt; iterationCount; i++) {
            this.colorSequence.push(this.colorIds[Math.floor(Math.random() * 4)]);
        }
        this.startGame(this.colorSequence);
    },
    startGame: function(sequence) {
        let i = 0;
        const self = this;
        var interval = setInterval(function(){
            self.illuminate(sequence[i]);
            i++;
            if (i &gt;= sequence.length){
                clearInterval(interval);
            }
        }, 1000);
    }
}

$circle.click(function() {
    clearTimeout(interval);
    $(this).toggleClass('rotate');
    gameObject.levelSequence();

    $('.colors').click(function(){
        gameObject.playerSelections.push(`#${this.id}`);
        console.log(gameObject.playerSelections);
        checkForWin();
        // for (let i = 0; i &lt; gameObject.colorSequence.length; i++) {
        //     playerSelections[i] = (`$${this.id}`);
        //     console.log(playerSelections)
        // }
    })
})
function checkForWin(){
    if (gameObject.playerSelections === gameObject.colorSequence){
        console.log('Comparing')
        if (gameObject.playerSelections === gameObject.colorSequence){
            console.log('You got it. Way to go!');
            gameObject.colorSequence = [];
            gameObject.playerSelections = [];
            gameObject.currentLevel += 1;
            $('.colors').off('click');
            return 'You got it. Way to go!';

        } else {
            gameObject.colorSequence = [];
            gameObject.playerSelections = [];
            $('.colors').off('click')
            console.log('Better luck next time!');
        }
    }
}
</code></pre>
",LQ_CLOSE
"Title: Can't handle with regexp, could you provide some hint?Query: I need to split this string by space:

```
<i>Lorem</i> 1 <span class=""text-danger"">ipsum</span> dolor sit amet, consectetur adipisicing elit. Animi consequuntur, eos? Error facere maiores minima molestiae obcaecati, quis voluptatum. Aspernatur cumque doloremque ducimus eos explicabo facilis fuga, nulla quos voluptate.
```
The difficulty is that I also have html tags inside.


I tried something like this, but it takes spaces as well
```
/<(.*?)>(.*?)<(.*?)>|\w*(.*?)(?:\s*?[,?.-])?/g
```

Could you please help to fix my regexp?",LQ_EDIT
"Title: if $a = 3 and $b = 100 so i can get how many has been minused from $b=100 in $c variable (eg.$c = 3) in php.?Query: <p>if $a = 3 and $b = 100 so i can get how many has been minused from $b=100 in $c variable (eg.$c = 3) in php.?
I just need minused number from the addition of two variable 3 and 100
answer should be 3 in my third variable.  </p>
",LQ_CLOSE
"Title: Capture values from a string based on patternQuery: <p>I am looking for an approach to the following problem. It captures all <code>*</code> values from the string using a provided pattern.</p>

<pre><code>function capture(pattern, string) {
}
</code></pre>

<p>Example:</p>

<p>Input</p>

<ul>
<li><p>Pattern <code>The quick brown * jumps over the lazy *</code></p></li>
<li><p>String <code>The quick brown fox jumps over the lazy dog</code></p></li>
</ul>

<p>Output <code>[fox, dog]</code></p>

<p>Is it possible to solve it using regex?</p>
",LQ_CLOSE
"Title: How to avoid callback hell after one AJAX callQuery: <p>I have a nodeJS application that requests data from an API once. I then want to do some processing on this data by using separate functions. However, since the AJAX is asynchronous, I'm forced to use async as follows: </p>

<pre><code>async.series(
[
   function(callback) { getContentFromAPI(""banana"",callback); },
   function(callback) { doSomeProcess1(callback); },
   function(callback) { doSomeProcess2(callback); },
   function(callback) { doSomeProcess3(callback); },
   function(callback) { doSomeProcess4(callback); },
]
);
</code></pre>

<p>Is there any way this can be done better? I'm only requesting one asynchronous process and want to avoid using async since all the other processes are sync.</p>

<p>What should I do?</p>
",LQ_CLOSE
"Title: in this code, i can't change parameters i & j . I Don't know why , i am a beginner. plz help me to figure this out .Query:     #include <iostream>
    using namespace std;

    int rev(int& sourcenum)
    {
	int temp = sourcenum;
	int sum = 0;
	while (temp!=0)
	{
		sum*=10;
		sum += temp%10;
		temp/=10;
	}
	  return sum;
     };

     int main() {
     int i,j;

     cin >> i >> j;

     int add = rev(i)+rev(j);
     cout<<i<<"" ""<<j<<endl;

     cout<<add<<endl;

     cout<<rev(add);

      }
in this code, i can't change parameters i & j . I Don't know why , i am a beginner. plz help me to figure this out . 
",LQ_EDIT
"Title: How i can create the modal and nodejs query for following json?Query:     {
        ""_id"" : ObjectId(""5a0e77f4b7368f14c088f542""),
        ""folderName"" : ""team 4"",
        ""tag"" : ""search"",
        ""ismainFolder"" : true,
        ""innerFolder"" : [
                        {
                           parentfolderId"" : null,
                          ""ismainFolder"" : false,
                          ""foldername"" : ""Onkar 11""
                            ""subinnerFolder"" : [
                                            {
                                                ""parentfolderId"" : null,
                                                ""ismainFolder"" : false,
                                                ""foldername"" : ""Onkar 11""
                                                ""thirdSubFolder"" : [
                                                            {
                                                                ""parentfolderId"" : null,
                                                                ""ismainFolder"" : false,
                                                               ""foldername"" : ""Onkar 11""
                                                            }, 
                                                            {
                                                                 ""parentfolderId"" : null,
                                                                 ""ismainFolder"" : false,
                                                                 ""foldername"" : ""Onkar 11""
                                                            }
                                                        ] 
                                            }, 
    
                                       ]
                        },
                    ]
    }
I need to write the mongo schema and modal for nested innerfolder and subinner folder its will continue till nth order please can you please guide for this ?",LQ_EDIT
